City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
465,San Cristobal,VE,7.7669,-72.225,78.98,90,100,6.08,overcast clouds
466,Mbigou,GA,-1.9005,11.906,69.6,83,99,2.35,overcast clouds
467,Nadym,RU,65.5333,72.5167,54.9,87,70,9.31,broken clouds
468,Erzin,TR,36.9559,36.2,81.32,80,1,1.52,clear sky
469,Monteagudo,BO,-19.8167,-63.9833,60.98,39,56,2.26,broken clouds
470,Churapcha,RU,62.0025,132.4325,67.19,54,100,11.77,overcast clouds
471,Turukhansk,RU,65.8167,87.9833,61.43,73,100,11.79,overcast clouds
472,Viedma,AR,-40.8135,-62.9967,59.76,30,53,9.26,broken clouds
473,Erenhot,CN,43.6475,111.9767,72.19,48,100,8.19,overcast clouds
474,Shaoxing,CN,30.011,120.5715,80.55,97,81,5.17,moderate rain
475,Wencheng,CN,33.0559,113.7978,73.02,87,1,4.68,light rain
476,Bhachau,IN,23.2833,70.35,81.3,79,88,17.85,overcast clouds
477,Terrace,CA,54.5163,-128.6035,78.71,36,20,20.71,few clouds
478,Sidhi,IN,24.4167,81.8833,75.22,87,69,8.93,broken clouds
479,Poum,NC,-20.2333,164.0167,68.4,64,9,9.33,clear sky
480,Sobolevo,RU,54.4299,31.8996,61.12,84,37,9.4,scattered clouds
481,Luderitz,NA,-26.6481,15.1594,66.81,37,0,1.83,clear sky
482,Namatanai,PG,-3.6667,152.4333,80.94,79,27,6.04,scattered clouds
483,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,79.14,70,71,2.39,broken clouds
484,Suez,EG,29.9737,32.5263,83.43,35,0,9.06,clear sky
485,Kafanchan,NG,9.5833,8.3,67.24,96,100,2.26,overcast clouds
486,Ambulu,ID,-8.345,113.6058,74.88,93,95,4.92,overcast clouds
487,Espanola,US,35.9911,-106.0806,84.0,42,78,12.8,broken clouds
488,Palana,RU,59.1167,159.9667,46.6,83,73,10.47,broken clouds
489,Grand Forks,US,47.9417,-97.4337,91.33,25,20,11.5,smoke
490,Sibolga,ID,1.7427,98.7792,75.99,84,88,3.62,overcast clouds
491,La Paz,BO,-16.5,-68.15,45.05,67,42,10.29,scattered clouds
492,Nouakchott,MR,18.0858,-15.9785,80.53,86,93,6.87,overcast clouds
493,Nhulunbuy,AU,-12.2333,136.7667,74.01,88,40,4.61,scattered clouds
494,Yarmouth,US,41.7057,-70.2286,79.27,57,75,3.44,broken clouds
495,Hilton Head Island,US,32.2163,-80.7526,87.85,87,91,1.01,overcast clouds
496,Thinadhoo,MV,0.5333,72.9333,81.36,71,100,2.62,overcast clouds
497,Labuhan,ID,-6.8844,112.2051,75.94,87,68,10.87,broken clouds
498,Yukamenskoye,RU,57.8865,52.2416,63.41,90,100,3.22,overcast clouds
499,Basay,PH,9.4087,122.64,81.72,81,100,10.89,overcast clouds
500,Okakarara,NA,-20.5833,17.4333,53.78,38,0,7.43,clear sky
501,Ode,NG,7.7899,5.7117,69.13,96,100,3.67,overcast clouds
502,Jelling,DK,55.7559,9.4258,58.12,76,90,4.0,overcast clouds
503,Manggar,ID,-2.8833,108.2667,81.16,77,100,10.04,overcast clouds
504,Huanren,CN,41.2647,125.3667,67.6,98,40,0.83,scattered clouds
505,Arua,UG,3.0201,30.9111,61.39,91,9,3.56,clear sky
506,Pasni,PK,25.2631,63.471,80.92,85,76,12.12,broken clouds
507,Coos Bay,US,43.3665,-124.2179,98.85,88,75,23.02,broken clouds
508,Ngorongoro,TZ,-3.2397,35.4875,46.94,83,48,5.3,scattered clouds
509,Maumere,ID,-8.6199,122.2111,78.93,81,81,8.03,broken clouds
510,Jardim Do Serido,BR,-6.5844,-36.7744,78.48,60,41,24.99,scattered clouds
511,Katherine,AU,-14.4667,132.2667,64.72,72,72,4.61,broken clouds
512,Chumikan,RU,54.7183,135.315,51.58,97,100,12.48,light rain
513,Berlevag,NO,70.8578,29.0864,47.05,82,7,3.04,clear sky
514,Chernyshevskiy,RU,63.0128,112.4714,61.2,52,57,6.51,broken clouds
515,Tarut,SA,26.5733,50.0369,98.58,38,6,10.18,clear sky
516,Kodinsk,RU,58.6881,99.1844,54.37,86,25,0.67,scattered clouds
517,Yar-Sale,RU,66.8333,70.8333,54.9,94,100,5.48,overcast clouds
518,Takaka,NZ,-40.85,172.8,53.38,85,100,4.47,light rain
519,Kirakira,SB,-10.4544,161.9205,77.59,75,99,9.6,overcast clouds
520,Tura,IN,25.5198,90.2201,73.9,98,100,3.51,overcast clouds
521,Basco,PH,20.4487,121.9702,82.54,88,100,32.39,overcast clouds
522,Piranshahr,IR,36.701,45.1413,66.97,68,5,6.24,clear sky
523,Vaitape,PF,-16.5167,-151.75,79.14,75,61,16.69,broken clouds
524,Kloulklubed,PW,7.0419,134.2556,79.3,78,66,13.27,broken clouds
525,Amurzet,RU,47.6967,131.0981,72.84,80,52,4.65,broken clouds
526,Shiyan,CN,32.6475,110.7781,77.68,84,95,4.38,overcast clouds
527,Paita,PE,-5.0892,-81.1144,70.36,77,6,15.95,clear sky
528,La Romana,DO,18.4273,-68.9728,86.36,66,40,13.8,scattered clouds
529,Ahipara,NZ,-35.1667,173.1667,54.55,83,11,28.77,few clouds
530,Maniitsoq,GL,65.4167,-52.9,47.03,92,100,5.82,overcast clouds
531,Kidal,ML,18.4411,1.4078,82.63,58,76,16.17,broken clouds
532,Pecos,US,31.4229,-103.4932,85.03,69,40,0.0,scattered clouds
533,Sinjai,ID,-5.1241,120.253,73.54,87,7,2.84,clear sky
534,Karakol,KG,42.4907,78.3936,58.77,51,100,3.02,overcast clouds
535,Bani Walid,LY,31.7566,13.9942,81.66,37,0,7.49,clear sky
536,Tazovskiy,RU,67.4667,78.7,54.95,86,59,6.82,broken clouds
537,Marieville,CA,45.4334,-73.1658,75.78,48,21,10.67,few clouds
538,Bois-Guillaume,FR,49.4602,1.1222,59.9,86,100,2.3,mist
539,Klaksvik,FO,62.2266,-6.589,50.92,86,100,11.32,overcast clouds
540,San Andres,CO,12.5847,-81.7006,84.22,79,75,10.36,broken clouds
541,Methoni,GR,36.8197,21.7049,90.21,53,0,12.37,clear sky
542,Opuwo,NA,-18.0607,13.84,60.3,39,0,3.78,clear sky
543,Kattivakkam,IN,13.2167,80.3167,84.29,58,99,14.36,overcast clouds
544,Phayakkhaphum Phisai,TH,15.5163,103.1937,82.42,76,100,14.34,overcast clouds
545,Teguise,ES,29.0605,-13.564,68.22,83,20,18.41,few clouds
546,Wamba,NG,8.9333,8.6,70.74,95,97,2.75,light rain
547,Chapais,CA,49.7834,-74.8492,64.18,60,100,10.31,overcast clouds
548,Sabang,ID,5.8933,95.3214,82.51,75,99,20.87,overcast clouds
549,Belogorsk,RU,50.9158,128.4611,61.05,95,100,6.02,light rain
550,Broome,US,42.2506,-75.833,73.17,53,20,3.0,few clouds
551,Mansa,IN,29.9833,75.3833,86.18,73,100,4.72,overcast clouds
552,Vilhena,BR,-12.7406,-60.1458,80.82,36,0,9.22,clear sky
553,North Bend,US,43.4065,-124.2243,77.23,88,75,23.02,broken clouds
554,Vysokogornyy,RU,50.1167,139.15,60.94,90,93,3.71,overcast clouds
555,Sampit,ID,-2.5333,112.95,74.84,97,100,1.12,overcast clouds
556,Timbiqui,CO,2.7717,-77.6654,78.84,89,100,6.42,light rain
557,Hambantota,LK,6.1241,81.1185,78.91,81,100,18.81,overcast clouds
558,Libreville,GA,0.3925,9.4537,78.82,83,40,8.05,scattered clouds
559,Boende,CD,-0.2167,20.8667,78.82,59,100,2.17,overcast clouds
560,Stubbekobing,DK,54.8887,12.041,59.02,75,18,10.83,few clouds
561,Syasstroy,RU,60.1367,32.5691,63.82,97,100,11.3,light rain
562,Ganzhou,CN,28.8184,115.4327,79.03,83,5,5.14,clear sky
563,Ialibu,PG,-6.2821,143.9935,59.63,97,100,1.97,overcast clouds
564,Liepaja,LV,56.5419,21.0367,62.65,82,40,8.05,scattered clouds
565,Port Hardy,CA,50.6996,-127.4199,64.58,63,40,12.66,scattered clouds
566,Nagbalaye,PH,9.2492,122.8759,81.28,83,100,9.42,moderate rain
567,Varhaug,NO,58.6147,5.6457,54.48,68,59,18.12,broken clouds
568,Samana,DO,19.2056,-69.3369,82.36,72,89,7.74,overcast clouds
569,Taoudenni,ML,22.6783,-3.9836,95.41,32,98,16.93,overcast clouds
570,Anchorage,US,61.2181,-149.9003,79.68,61,1,5.75,clear sky
571,Point Pedro,LK,9.8167,80.2333,82.71,76,64,20.09,broken clouds
572,Snasa,NO,64.2457,12.3778,42.96,96,37,4.74,scattered clouds
573,Rylsk,RU,51.5655,34.6822,64.31,93,37,7.94,scattered clouds
574,Apatou,GF,5.155,-54.3472,75.22,94,88,2.57,overcast clouds
575,Tomra,NO,62.5833,6.9333,53.83,84,65,4.09,broken clouds
576,Puerto Escondido,MX,15.85,-97.0667,90.43,66,40,10.36,scattered clouds
577,Cairns,AU,-16.9167,145.7667,73.35,56,75,9.22,broken clouds
578,Butembo,CD,0.15,29.2833,56.77,90,52,2.64,broken clouds
579,Bharatpur,IN,27.2167,77.4833,79.7,86,26,7.65,scattered clouds
580,Svetlyy,RU,54.675,20.1347,60.85,80,32,18.68,scattered clouds
581,Kibungan,PH,16.695,120.6553,65.57,98,100,2.84,moderate rain
582,Lagos,NG,6.5833,3.75,79.12,92,100,3.96,overcast clouds
583,Okhotsk,RU,59.3833,143.3,58.51,64,100,9.51,overcast clouds
584,Polovinnoye,RU,54.7914,65.9864,63.07,66,95,5.79,overcast clouds
585,Prince Rupert,CA,54.3161,-130.3201,64.49,76,75,3.44,broken clouds
586,Guanare,VE,9.0418,-69.7421,77.02,100,33,9.22,scattered clouds
587,Spanish Town,JM,17.9911,-76.9574,85.68,73,20,23.02,few clouds
588,Goma,CD,-1.6792,29.2228,64.99,64,47,1.99,scattered clouds
589,La Ronge,CA,55.1001,-105.2842,84.45,28,40,3.44,smoke
590,Eydhafushi,MV,5.1033,73.0708,82.53,72,100,5.26,overcast clouds
591,Sovetskiy,RU,61.3614,63.5842,60.19,75,89,4.5,overcast clouds
592,Strezhevoy,RU,60.7333,77.5889,57.18,92,100,1.25,overcast clouds
593,Nuuk,GL,64.1835,-51.7216,50.61,81,90,3.44,overcast clouds
594,Berdigestyakh,RU,62.0989,126.6992,64.33,75,100,8.43,overcast clouds
595,Stornoway,GB,58.2093,-6.3865,57.16,77,90,2.3,overcast clouds
596,Atar,MR,20.5169,-13.0499,93.04,34,28,7.94,scattered clouds
597,Cabedelo,BR,-6.9811,-34.8339,74.07,85,11,14.05,few clouds
598,Harwich,GB,51.9419,1.2844,62.35,82,100,1.01,overcast clouds
599,Kulhudhuffushi,MV,6.6221,73.07,82.2,73,96,7.56,overcast clouds
600,Petropavl,KZ,54.8753,69.1628,59.34,74,44,5.77,scattered clouds
601,Yagodnoye,RU,62.55,149.6667,44.58,56,45,6.91,scattered clouds
602,Luchingu,TZ,-10.9,39.3333,61.41,91,76,5.01,broken clouds
603,Sisimiut,GL,66.9395,-53.6735,47.43,93,100,3.89,light rain
604,Yagoua,CM,10.3411,15.2329,75.87,82,83,4.16,broken clouds
605,Makakilo City,US,21.3469,-158.0858,86.32,51,20,17.27,few clouds
606,Angoche,MZ,-16.2325,39.9086,70.14,67,0,10.92,clear sky
607,Puerto Castilla,HN,16.0167,-85.9667,87.71,70,40,6.91,thunderstorm
608,Emerald,AU,-23.5333,148.1667,63.34,70,12,5.46,few clouds
609,Rafsanjan,IR,30.4067,55.9939,83.37,18,49,2.3,scattered clouds
610,Saint-Pierre,RE,-21.3393,55.4781,66.29,61,40,6.91,scattered clouds
611,Tailai,CN,46.3833,123.4,63.99,98,100,11.99,light rain
612,Polunochnoye,RU,60.8697,60.4153,54.68,96,5,2.77,clear sky
613,Nabire,ID,-3.3667,135.4833,75.54,92,97,3.4,overcast clouds
614,Kawalu,ID,-7.3817,108.2082,71.46,98,98,1.86,overcast clouds
615,Malazgirt,TR,39.1427,42.5401,64.11,61,2,4.36,clear sky
616,Shirokiy,RU,49.758,129.523,67.03,99,100,3.06,light rain
617,Yekaterinovka,RU,52.0508,44.3451,76.14,36,43,8.79,scattered clouds
618,Dickinson,US,29.4608,-95.0513,94.1,64,40,1.01,scattered clouds
619,Saint-Francois,FR,46.4154,3.9054,62.04,82,90,0.0,overcast clouds
620,Saint-Augustin,CA,51.226,-58.6502,62.44,79,96,16.58,overcast clouds
621,Kamloops,CA,50.6665,-120.3192,79.79,57,75,4.61,smoke
622,Samfya,ZM,-11.3649,29.5565,61.83,54,6,8.48,clear sky
623,Codrington,AU,-38.2667,141.9667,43.2,93,100,8.46,overcast clouds
624,Flin Flon,CA,54.7682,-101.865,89.44,25,20,8.05,smoke
625,Oudtshoorn,ZA,-33.5907,22.2014,53.96,56,0,4.32,clear sky
626,Broken Hill,AU,-31.95,141.4333,42.62,85,5,14.16,clear sky
627,Trelew,AR,-43.249,-65.3051,60.57,26,29,9.42,scattered clouds
628,Stony Plain,CA,53.5334,-114.0021,68.11,88,90,4.61,overcast clouds
629,Fowa,NG,8.9167,6.4,70.84,97,100,3.74,overcast clouds
630,Hun,LY,29.1268,15.9477,87.24,20,0,11.79,clear sky
631,Baie-Saint-Paul,CA,47.4411,-70.4986,71.58,47,92,3.0,overcast clouds
632,Taywarah,AF,33.35,64.4167,55.87,28,0,6.64,clear sky
633,Mandalgovi,MN,45.7625,106.2708,53.44,71,1,8.43,clear sky
634,Antsohihy,MG,-14.8796,47.9875,66.88,87,0,1.83,clear sky
635,Matagami,CA,49.7502,-77.6328,68.11,60,90,9.22,overcast clouds
636,Phan Thiet,VN,10.9333,108.1,76.05,93,92,9.01,overcast clouds
637,Antofagasta,CL,-23.65,-70.4,58.28,70,1,3.09,clear sky
638,Curup,ID,-3.4667,102.5333,67.39,97,85,2.15,overcast clouds
639,Hirara,JP,24.8,125.2833,80.87,94,75,3.44,broken clouds
640,Osa,RU,57.2829,55.4567,63.34,95,84,3.4,broken clouds
641,Buritama,BR,-21.0661,-50.1472,70.59,41,0,5.44,clear sky
642,Semporna,MY,4.4818,118.6112,75.4,80,60,5.35,broken clouds
643,Maues,BR,-3.3836,-57.7186,76.48,84,91,1.81,overcast clouds
644,Abashiri,JP,44.0213,144.2697,73.94,85,51,5.5,broken clouds
645,Le Port,RE,-20.9373,55.2919,66.61,71,6,3.13,clear sky
646,Hualmay,PE,-11.0964,-77.6139,66.45,75,8,9.13,clear sky
647,Morar,IN,26.2261,78.2261,76.06,93,100,9.89,overcast clouds
648,Sukhodol,RU,53.9006,51.2117,73.27,41,90,4.07,overcast clouds
649,Santana Do Livramento,BR,-30.8908,-55.5328,49.42,76,0,3.27,clear sky
650,Korsakov,RU,46.6328,142.7813,60.64,95,100,11.3,light rain
651,Yatou,CN,37.15,122.3833,73.06,90,6,2.75,clear sky
652,Sauda,NO,59.6506,6.3542,53.69,90,32,2.57,scattered clouds
653,Grindavik,IS,63.8424,-22.4338,53.55,87,75,6.91,broken clouds
654,Shitkino,RU,56.3703,98.3543,53.94,95,4,3.27,clear sky
655,Trat,TH,12.5,102.5,76.55,94,100,3.96,moderate rain
656,Manado,ID,1.487,124.8455,75.97,94,20,0.0,few clouds
657,Douglas,US,41.3,-96.167,81.52,47,90,3.0,overcast clouds
658,Conceicao Do Araguaia,BR,-8.2578,-49.2647,86.13,39,0,4.16,clear sky
659,Goderich,CA,43.7501,-81.7165,68.92,60,15,5.75,few clouds
660,Olafsvik,IS,64.8945,-23.7142,53.11,81,100,4.56,overcast clouds
661,Vanimo,PG,-2.6741,141.3028,78.66,86,97,5.82,overcast clouds
662,Quime,BO,-16.9833,-67.2167,46.58,86,97,5.5,overcast clouds
663,Mookane,BW,-23.688,26.6595,57.94,16,0,4.05,clear sky
664,Saquena,PE,-4.6667,-73.5167,84.31,51,55,1.97,broken clouds
665,Altay,CN,47.8667,88.1167,62.11,42,0,5.28,clear sky
666,Chicama,PE,-7.8447,-79.1469,64.94,65,2,8.9,clear sky
667,Vagur,FO,61.4732,-6.8119,50.83,85,100,10.13,overcast clouds
668,Jieshi,CN,22.8134,115.8257,84.94,85,91,1.45,overcast clouds
669,Batemans Bay,AU,-35.7167,150.1833,55.9,74,69,8.16,broken clouds
670,Collie,AU,-33.3667,116.15,48.47,90,100,2.46,overcast clouds
671,Montepuez,MZ,-13.1256,38.9997,65.95,74,83,7.76,broken clouds
672,Bara,NG,10.3744,10.7288,74.91,86,79,5.93,broken clouds
673,Ugoofaaru,MV,5.6667,73.0,82.08,74,100,6.71,overcast clouds
674,Chimore,BO,-16.9833,-65.1333,74.07,41,1,0.76,clear sky
675,Lazaro Cardenas,MX,17.9583,-102.2,86.27,71,17,9.17,few clouds
676,Sept-Iles,CA,50.2001,-66.3821,68.25,68,75,1.01,broken clouds
677,Coihueco,CL,-36.6167,-71.8333,59.74,51,0,13.8,clear sky
678,Jiamusi,CN,46.8333,130.35,74.59,77,92,3.4,overcast clouds
679,Urusha,RU,54.05,122.9,55.87,94,76,3.27,broken clouds
680,Aruppukkottai,IN,9.5167,78.1,81.9,54,87,8.3,overcast clouds
681,Gillette,US,44.2911,-105.5022,90.81,17,1,4.0,clear sky
682,Parana,AR,-31.732,-60.5238,59.58,57,0,6.04,clear sky
683,Sumenep,ID,-7.0167,113.8667,77.27,84,30,4.16,scattered clouds
684,Bilibino,RU,68.0546,166.4372,35.74,82,99,14.03,overcast clouds
685,Pokrovsk,UA,48.282,37.1758,73.58,57,6,6.73,clear sky
686,Clarence Town,AU,-32.5833,151.7833,59.95,92,75,7.27,broken clouds
687,Makat,KZ,47.6469,53.3463,90.77,19,68,1.66,broken clouds
688,Ust-Maya,RU,60.4167,134.5333,59.63,76,100,11.36,light rain
689,Turka,UA,49.1541,23.0297,58.26,89,21,2.15,light rain
690,Ambilobe,MG,-13.2,49.05,66.63,87,9,3.49,clear sky
691,Ampanihy,MG,-24.7,44.75,62.24,82,0,3.44,clear sky
692,Las Tunas,CU,20.9617,-76.9511,89.73,71,99,13.98,overcast clouds
693,Chateauroux,FR,46.8167,1.7,60.8,94,0,8.05,clear sky
694,Natal,BR,-5.795,-35.2094,77.22,83,75,6.91,broken clouds
695,Igrim,RU,63.1906,64.4162,55.63,96,97,3.47,overcast clouds
696,Nosy Varika,MG,-20.5833,48.5333,65.23,91,17,6.13,few clouds
